Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,AWTrials,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,BlockLen,Task,Ephys,Wait,TrialLag,K,Drug,StimDur,Delay,VarDelay,RewardSize,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd,Nstates,ObservedDimensions,Ncategories,InputDimensions,Weights,TransMat,State,StateLabel,Remap,LogLikelihood,p0,p1
72,1,,1,0,0,0,1.0,,1.0,,1,1168.1793109999999,1182.9070140000001,14.727702999999792,2.8206,3.8301,1.0094999999999996,4.3301,4.7199,0.3898000000000001,iaa,iaa,1,,0,0,1,1,70.0,,[4.817],[4.8749],"[4.7199, 4.7319, 5.0016]","[4.7313, 4.7452000000000005, 5.0280000000000005]",0.0083,0.0077,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.35,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250728-145641,2025-07-28,14:56:53.304367,15:21:56.009226,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],1,Engaged,"[0, 1]",-1540.5389281832825,0.05638458185674047,0.9436154181432611
73,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,1182.917111,1197.572814,14.65570300000013,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6473,0.3197000000000001,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.6473, 4.7817, 4.9092, 5.0542, 5.206300000000001]","[4.7115, 4.831, 4.955900000000001, 5.091, 5.2298]",[],[],0.0083,0.0077,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.35,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250728-145641,2025-07-28,14:56:53.304367,15:21:56.009226,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],1,Engaged,"[0, 1]",-1540.5389281832825,0.4580174339420558,0.5419825660579444
74,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1197.58231,1212.204214,14.621904000000086,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6135,0.2858999999999998,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.6135, 4.7433000000000005, 4.8738, 4.8851, 4.998600000000001, 5.1446000000000005, 5.3139]","[4.6719, 4.7912, 4.8791, 4.9217, 5.0483, 5.1846000000000005, 5.344600000000001]",[],[],0.0083,0.0077,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.35,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250728-145641,2025-07-28,14:56:53.304367,15:21:56.009226,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],0,Disengaged,"[0, 1]",-1540.5389281832825,0.5091951112789425,0.4908048887210583
75,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,1212.216811,1231.8879140000001,19.671102999999906,2.8309,3.8404,1.0094999999999996,4.3404,4.6709000000000005,0.3305000000000007,gvp,gvp,1,,0,1,1,2,4.0,-4.0,[4.6709000000000005],[4.7191],"[4.8136, 4.952100000000001, 5.0886000000000005, 5.207800000000001, 5.3391, 5.5056]","[4.8642, 5.0111, 5.1296, 5.2603, 5.4043, 5.563000000000001]",0.0083,0.0077,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.35,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250728-145641,2025-07-28,14:56:53.304367,15:21:56.009226,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],0,Disengaged,"[0, 1]",-1540.5389281832825,0.653148727635088,0.34685127236491337
76,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,1231.90141,1246.518014,14.616604000000052,2.8232,3.8327,1.0095,4.3327,4.6082,0.2755000000000001,bbp,bbp,1,,0,1,0,1,-8.0,8.0,"[4.6082, 4.6921, 4.718100000000001, 4.8299, 4.998600000000001, 5.281000000000001, 5.4096, 5.760800000000001]","[4.6127, 4.7084, 4.7596, 4.8808, 5.032, 5.3308, 5.467700000000001, 5.7853]","[5.147600000000001, 5.577]","[5.1816, 5.6214]",0.0083,0.0077,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.35,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250728-145641,2025-07-28,14:56:53.304367,15:21:56.009226,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],0,Disengaged,"[0, 1]",-1540.5389281832825,0.5841201807728787,0.41587981922712214
77,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1246.52811,1261.226514,14.698403999999984,2.8225,3.832,1.0095,4.332,4.69,0.3580000000000005,eak,eak,1,,0,1,1,2,0.0,0.0,"[4.69, 4.8067, 5.0636, 5.198300000000001, 5.3518, 5.5189, 5.6968000000000005]","[4.7357000000000005, 4.857, 5.1147, 5.2541, 5.4091000000000005, 5.5600000000000005, 5.715800000000001]",[4.9622],[4.9875],0.0083,0.0077,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.35,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250728-145641,2025-07-28,14:56:53.304367,15:21:56.009226,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],0,Disengaged,"[0, 1]",-1540.5389281832825,0.6481655803455575,0.351834419654441
78,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1261.24081,1275.889914,14.649104000000081,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6407,0.3130999999999995,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.6407, 4.7716]","[4.7028, 4.8218000000000005]",[4.9386],[4.9496],0.0083,0.0077,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.35,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250728-145641,2025-07-28,14:56:53.304367,15:21:56.009226,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],0,Disengaged,"[0, 1]",-1540.5389281832825,0.5011626260652472,0.4988373739347515
79,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1275.9021109999999,1290.5826140000001,14.680502999999812,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6721,0.3445,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.6721, 5.2514, 5.383500000000001, 5.55]","[4.7417, 5.302700000000001, 5.4436, 5.5953]","[4.8391, 4.9895000000000005, 5.1104, 5.7412]","[4.871700000000001, 5.0338, 5.1706, 5.7535]",0.0083,0.0077,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.35,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250728-145641,2025-07-28,14:56:53.304367,15:21:56.009226,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],0,Disengaged,"[0, 1]",-1540.5389281832825,0.6521156526790597,0.3478843473209385
80,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,1290.59531,1305.271814,14.676504000000026,2.8206,3.8301,1.0094999999999996,4.3301,4.6687,0.3386000000000004,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.6687, 4.8018, 4.9138, 5.0456, 5.194100000000001, 5.3689]","[4.7222, 4.839300000000001, 4.9635, 5.095400000000001, 5.2385, 5.3829]",0.0083,0.0077,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.35,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250728-145641,2025-07-28,14:56:53.304367,15:21:56.009226,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],1,Engaged,"[0, 1]",-1540.5389281832825,0.02050263631469578,0.9794973636853065
81,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,1305.28241,1319.929114,14.646704000000001,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6383,0.3106999999999997,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.6383, 4.7653, 4.8856, 5.0147, 5.1573]","[4.6965, 4.8113, 4.9349, 5.0616, 5.2042]",[],[],0.0083,0.0077,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.35,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250728-145641,2025-07-28,14:56:53.304367,15:21:56.009226,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],0,Disengaged,"[0, 1]",-1540.5389281832825,0.5276437003542633,0.4723562996457345
82,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1319.942211,1334.568814,14.62660299999993,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6182,0.2905999999999995,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.6182, 4.6243, 4.747, 4.8733, 5.016500000000001, 5.158, 5.3032, 5.4706]","[4.6215, 4.6767, 4.7976, 4.931, 5.0659, 5.2074, 5.3401000000000005, 5.5061]",[],[],0.0083,0.0077,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.35,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250728-145641,2025-07-28,14:56:53.304367,15:21:56.009226,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],0,Disengaged,"[0, 1]",-1540.5389281832825,0.5237101376629166,0.4762898623370806
83,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1334.580511,1349.249514,14.669003000000204,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6606000000000005,0.3330000000000002,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.6606000000000005, 4.6742, 4.7961, 4.9167000000000005, 5.063400000000001, 5.2072, 5.3822]","[4.6652000000000005, 4.7283, 4.8443000000000005, 4.9717, 5.1107000000000005, 5.248, 5.4169]",[],[],0.0083,0.0077,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.35,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250728-145641,2025-07-28,14:56:53.304367,15:21:56.009226,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],0,Disengaged,"[0, 1]",-1540.5389281832825,0.5493954126354614,0.45060458736453723
84,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1349.262411,1363.930214,14.667803000000047,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6594000000000015,0.3318000000000003,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.659400000000001, 4.7922, 4.9241, 5.0673, 5.2262]","[4.7239, 4.8472, 4.982600000000001, 5.1177, 5.2666]",[],[],0.0083,0.0077,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.35,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250728-145641,2025-07-28,14:56:53.304367,15:21:56.009226,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],1,Engaged,"[0, 1]",-1540.5389281832825,0.4990315895477148,0.5009684104522845
85,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,1363.941511,1383.5998140000006,19.658302999999933,2.8267,3.8362,1.0094999999999996,4.3362,4.6581,0.3219000000000003,fxa,fxa,1,,0,1,1,2,2.0,-2.0,[4.6581],[4.7248],"[4.8261, 4.9576]","[4.875900000000001, 5.0361]",0.0083,0.0077,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.35,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250728-145641,2025-07-28,14:56:53.304367,15:21:56.009226,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],0,Disengaged,"[0, 1]",-1540.5389281832825,0.7531856746194504,0.2468143253805475
86,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,1383.6123109999999,1398.325614,14.713302999999994,2.8206,3.8301,1.0094999999999996,4.3301,4.7055,0.3753999999999999,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[],[],"[4.7055, 4.8487, 4.9593]","[4.7455, 4.8855, 5.0053]",0.0083,0.0077,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.35,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250728-145641,2025-07-28,14:56:53.304367,15:21:56.009226,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],1,Engaged,"[0, 1]",-1540.5389281832825,0.018286160549060296,0.9817138394509418
87,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1398.33731,1412.966814,14.629504000000225,2.8291,3.8386,1.0095,4.3386000000000005,4.6217000000000015,0.2831000000000001,hqn,hqn,1,,0,1,1,2,8.0,8.0,[],[],"[4.621700000000001, 4.7102, 4.8319, 4.951700000000001, 5.0997]","[4.6432, 4.7582, 4.8744000000000005, 4.9951, 5.1417]",0.0083,0.0077,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.35,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5000000000000004,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250728-145641,2025-07-28,14:56:53.304367,15:21:56.009226,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],0,Disengaged,"[0, 1]",-1540.5389281832825,0.6898572760040291,0.3101427239959692
88,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,1412.97881,1427.6442140000001,14.665403999999851,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.657,0.3293999999999997,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.657, 4.788600000000001, 4.941800000000001, 5.117100000000001]","[4.7157, 4.8385, 5.0054, 5.1493]",[],[],0.0083,0.0077,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.35,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250728-145641,2025-07-28,14:56:53.304367,15:21:56.009226,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],1,Engaged,"[0, 1]",-1540.5389281832825,0.11440967346796031,0.8855903265320412
89,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,1427.658011,1447.2909140000006,19.632902999999946,2.8206,3.8301,1.0094999999999996,4.3301,4.6327,0.3026,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[4.6327, 5.1012]","[4.6965, 5.1555]","[4.804, 4.9382]","[4.8569, 4.9971000000000005]",0.0083,0.0077,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.35,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250728-145641,2025-07-28,14:56:53.304367,15:21:56.009226,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],0,Disengaged,"[0, 1]",-1540.5389281832825,0.9175501757627483,0.08244982423725414
90,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,1447.303211,1461.9576140000001,14.654403000000002,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.646,0.3183999999999996,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.646, 4.7877]","[4.7149, 4.845000000000001]",[],[],0.0083,0.0077,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.35,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250728-145641,2025-07-28,14:56:53.304367,15:21:56.009226,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],1,Engaged,"[0, 1]",-1540.5389281832825,0.3828758315170684,0.617124168482934
92,1,,0,1,0,0,0.0,,0.0,,1,1477.30711,1496.929715,19.62260500000001,2.8206,3.8301,1.0094999999999996,4.3301,4.6224,0.2923,iaa,iaa,1,,0,0,1,1,70.0,,"[4.6224, 4.7583]","[4.654, 4.8015]",[4.8857],[4.9438],0.0083,0.0077,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.35,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250728-145641,2025-07-28,14:56:53.304367,15:21:56.009226,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],0,Disengaged,"[0, 1]",-1540.5389281832825,0.9129663118303555,0.08703368816964797
20,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,344.52631099999996,359.148415,14.62210399999998,2.8206,3.8301,1.0094999999999996,4.3301,4.6143,0.2842000000000002,iaa,iaa,1,,0,0,1,1,70.0,70.0,[],[],"[4.6143, 4.7003, 4.8136, 4.921, 5.0376, 5.1628, 5.314900000000001, 5.4481]","[4.6346, 4.7458, 4.8526, 4.967700000000001, 5.0884, 5.2125, 5.3489, 5.4924]",0.0083,0.0077,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.35,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250729-142032,2025-07-29,14:20:44.408193,15:17:25.348737,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],1,Engaged,"[0, 1]",-1540.5389281832825,0.3829113198895662,0.6170886801104377
21,0,0.0,0,1,0,0,0.0,1.0,1.0,1.0,1,359.164912,378.858315,19.69340299999999,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6932,0.3655999999999997,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,[4.9274],[4.9785],"[4.6932, 4.794300000000001, 5.064900000000001]","[4.7189000000000005, 4.8505, 5.1197]",0.0083,0.0077,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.35,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250729-142032,2025-07-29,14:20:44.408193,15:17:25.348737,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],0,Disengaged,"[0, 1]",-1540.5389281832825,0.9617884103865996,0.038211589613399266
22,0,0.0,1,0,0,0,1.0,0.0,0.0,0.0,1,378.870712,393.544115,14.67340299999995,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.665,0.3373999999999997,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.665, 4.7877, 4.897, 5.0125, 5.1326, 5.2672]","[4.7153, 4.8269, 4.9407000000000005, 5.0563, 5.1728000000000005, 5.3091]",[],[],0.0083,0.0077,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.35,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250729-142032,2025-07-29,14:20:44.408193,15:17:25.348737,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],1,Engaged,"[0, 1]",-1540.5389281832825,0.050690596641224224,0.9493094033587773
23,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,393.559711,408.283015,14.723303999999983,2.8206,3.8301,1.0094999999999996,4.3301,4.7155000000000005,0.3854000000000006,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[4.9668, 5.3626000000000005, 5.486000000000001, 5.6317]","[4.9983, 5.4064000000000005, 5.538600000000001, 5.675000000000001]","[4.7155000000000005, 4.8324, 5.082, 5.2092]","[4.7647, 4.8749, 5.1287, 5.2553]",0.0083,0.0077,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.35,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250729-142032,2025-07-29,14:20:44.408193,15:17:25.348737,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],0,Disengaged,"[0, 1]",-1540.5389281832825,0.5069054813308993,0.4930945186690938
24,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,408.29781099999997,423.11091500000003,14.813103999999953,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.8047,0.4771000000000001,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.8047, 5.2207, 5.5102]","[4.8535, 5.2697, 5.5541]","[4.9608, 5.0675, 5.374700000000001]","[4.9958, 5.1433, 5.414000000000001]",0.0083,0.0077,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.35,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250729-142032,2025-07-29,14:20:44.408193,15:17:25.348737,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],1,Engaged,"[0, 1]",-1540.5389281832825,0.1630258175447869,0.8369741824552083
25,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,423.121911,437.82011500000004,14.698203999999974,2.8236000000000003,3.8331,1.0094999999999996,4.3331,4.6898,0.3567,dmd,dmd,1,,0,1,1,2,-2.0,2.0,"[4.6898, 4.8196, 4.925800000000001, 5.0494, 5.1821]","[4.7551000000000005, 4.8579, 4.9736, 5.0871, 5.2263]",[],[],0.0083,0.0077,20,0,0.5,5.0,0.0,0,0,1,1,0,1,10,0,0,0.35,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod3,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod3,18,36003,18,1.8.2,018_stage_training_v6_20250729-142032,2025-07-29,14:20:44.408193,15:17:25.348737,2,1,2,3,[-0.         -0.11534417  4.1260883   2.39282293 -0.33373615 -0.        ],[0.441357   0.558643   0.64339508 0.35660492],0,Disengaged,"[0, 1]",-1540.5389281832825,0.7417569668477445,0.2582430331522558
