Trial,Side,RepTrial,Reward,Punish,Miss,WrongLick,Hit,AfterHit,Choice,RepChoice,Response,TrialStart,TrialEnd,TrialLen,StimStart,StimEnd,StimLen,RespWinStart,RespWinEnd,RespWinLen,Filename,Filename2,FilesMatch,Message,MessageFound,SoundLeft,SoundRight,Sound,ILD,ILDRep,Port1In,Port1Out,Port2In,Port2Out,ValveLeft,ValveRight,AW,AWTrials,Switch,Timeout,Fixation,Stage,Motor,REC,Progression,CB,RespWin,ITI,WarmUp,RecoveryMode,P,PRight,Blocks,BlockLen,Task,Ephys,Wait,TrialLag,K,Drug,StimDur,Delay,VarDelay,RewardSize,SerialPort,Protocol,Creator,Project,Experiment,Board,Setup,NetPort,Subject,BpodApiVersion,Session,Date,SessionStart,SessionEnd,Nstates,ObservedDimensions,Ncategories,InputDimensions,Weights,TransMat,State,StateLabel,Remap,LogLikelihood,p0,p1,p2
65,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,1015.383232,1030.001636,14.61840399999994,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.6107000000000005,0.2831000000000001,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.6107000000000005, 4.729, 4.8406, 4.968100000000001, 5.1047, 5.2743, 5.4636000000000005, 5.613, 5.782900000000001, 5.960500000000001, 6.11]","[4.6623, 4.775, 4.898000000000001, 5.032500000000001, 5.1717, 5.3343, 5.518800000000001, 5.674300000000001, 5.841, 6.0277, 6.1871]",[],[],0.0076,0.0082,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250718-144308,2025-07-18,14:43:20.496319,15:43:23.074861,3,1,2,4,"[ 2.80361609 -1.41604456  0.68621434  0.71100818  1.05668274 -2.63374285
  3.7217245   0.06537805  2.45788212 -0.43117979  1.43964914 -0.10157885]","[9.72190568e-01 1.59900038e-02 1.18194280e-02 1.84392267e-02
 9.75631235e-01 5.92953829e-03 1.81726274e-02 3.68720821e-06
 9.81823685e-01]",0,Engaged,"[2, 1, 0]",-791.652310525686,0.9122835652276605,0.007524579125916476,0.08019185564642907
66,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,1030.018432,1044.631736,14.613303999999975,2.8206,3.8301,1.0094999999999996,4.3301,4.605,0.2749000000000006,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[5.6987000000000005, 5.8193, 6.1897]","[5.7285, 5.8872, 6.2612000000000005]","[4.605, 4.6441, 4.6954, 4.8023, 4.9046, 5.012300000000001, 5.1268, 5.2503, 5.3723, 5.5061, 5.6545000000000005]","[4.6379, 4.6464, 4.7436, 4.8438, 4.9484, 5.0637, 5.1831000000000005, 5.3021, 5.427700000000001, 5.5732, 5.7321]",0.0076,0.0082,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250718-144308,2025-07-18,14:43:20.496319,15:43:23.074861,3,1,2,4,"[ 2.80361609 -1.41604456  0.68621434  0.71100818  1.05668274 -2.63374285
  3.7217245   0.06537805  2.45788212 -0.43117979  1.43964914 -0.10157885]","[9.72190568e-01 1.59900038e-02 1.18194280e-02 1.84392267e-02
 9.75631235e-01 5.92953829e-03 1.81726274e-02 3.68720821e-06
 9.81823685e-01]",0,Engaged,"[2, 1, 0]",-791.652310525686,0.9128599801644949,0.005491781740210676,0.08164823809529861
67,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1044.652732,1059.297136,14.644403999999895,2.8206,3.8301,1.0094999999999996,4.3301,4.6361,0.306,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[5.6648000000000005, 5.8523000000000005]","[5.7367, 5.9153]","[4.6361, 4.7447, 4.8555, 4.9698, 5.0816, 5.1978, 5.331, 5.5101]","[4.6798, 4.7896, 4.9055, 5.0216, 5.135800000000001, 5.261900000000001, 5.3943, 5.572]",0.0076,0.0082,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250718-144308,2025-07-18,14:43:20.496319,15:43:23.074861,3,1,2,4,"[ 2.80361609 -1.41604456  0.68621434  0.71100818  1.05668274 -2.63374285
  3.7217245   0.06537805  2.45788212 -0.43117979  1.43964914 -0.10157885]","[9.72190568e-01 1.59900038e-02 1.18194280e-02 1.84392267e-02
 9.75631235e-01 5.92953829e-03 1.81726274e-02 3.68720821e-06
 9.81823685e-01]",0,Engaged,"[2, 1, 0]",-791.652310525686,0.9131165706001166,0.006931646287278796,0.07995178311260118
68,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1059.311632,1073.909236,14.597604000000048,2.8206,3.8301,1.0094999999999996,4.3301,4.5893000000000015,0.2592000000000007,iaa,iaa,1,,0,0,1,1,70.0,70.0,[5.4516],[5.5125],"[4.589300000000001, 4.6879, 4.787100000000001, 4.891500000000001, 5.0055000000000005, 5.1348, 5.2676]","[4.6233, 4.7269000000000005, 4.831300000000001, 4.945, 5.063000000000001, 5.1981, 5.3303]",0.0076,0.0082,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250718-144308,2025-07-18,14:43:20.496319,15:43:23.074861,3,1,2,4,"[ 2.80361609 -1.41604456  0.68621434  0.71100818  1.05668274 -2.63374285
  3.7217245   0.06537805  2.45788212 -0.43117979  1.43964914 -0.10157885]","[9.72190568e-01 1.59900038e-02 1.18194280e-02 1.84392267e-02
 9.75631235e-01 5.92953829e-03 1.81726274e-02 3.68720821e-06
 9.81823685e-01]",0,Engaged,"[2, 1, 0]",-791.652310525686,0.9144825348104862,0.007911937586930897,0.0776055276025783
69,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1073.927532,1088.563436,14.635903999999984,2.8274000000000004,3.8369,1.0094999999999996,4.3369,4.6276,0.2907000000000002,ewe,ewe,1,,0,1,1,2,0.0,0.0,[],[],"[4.6276, 4.7410000000000005, 4.8457, 4.9607]","[4.6774, 4.7815, 4.899500000000001, 5.0177000000000005]",0.0076,0.0082,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250718-144308,2025-07-18,14:43:20.496319,15:43:23.074861,3,1,2,4,"[ 2.80361609 -1.41604456  0.68621434  0.71100818  1.05668274 -2.63374285
  3.7217245   0.06537805  2.45788212 -0.43117979  1.43964914 -0.10157885]","[9.72190568e-01 1.59900038e-02 1.18194280e-02 1.84392267e-02
 9.75631235e-01 5.92953829e-03 1.81726274e-02 3.68720821e-06
 9.81823685e-01]",0,Engaged,"[2, 1, 0]",-791.652310525686,0.9169606041788025,0.008440703499010311,0.07459869232218891
70,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,1088.575332,1103.173736,14.598404000000071,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.5907,0.2630999999999996,aaa,aaa,1,,0,1,0,1,-70.0,-70.0,"[4.5907, 4.687, 4.8026, 4.9339, 5.07, 5.2449]","[4.6158, 4.738300000000001, 4.8641000000000005, 4.9987, 5.1370000000000005, 5.3085]",[],[],0.0076,0.0082,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250718-144308,2025-07-18,14:43:20.496319,15:43:23.074861,3,1,2,4,"[ 2.80361609 -1.41604456  0.68621434  0.71100818  1.05668274 -2.63374285
  3.7217245   0.06537805  2.45788212 -0.43117979  1.43964914 -0.10157885]","[9.72190568e-01 1.59900038e-02 1.18194280e-02 1.84392267e-02
 9.75631235e-01 5.92953829e-03 1.81726274e-02 3.68720821e-06
 9.81823685e-01]",0,Engaged,"[2, 1, 0]",-791.652310525686,0.9252142084620915,0.007034893753133612,0.06775089778477923
71,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1103.184932,1117.783136,14.598204000000123,2.8263000000000003,3.8358,1.0094999999999996,4.3358,4.5905000000000005,0.2547000000000006,dhr,dhr,1,,0,1,1,2,-2.0,2.0,"[4.5905000000000005, 4.6875, 4.8093, 4.948300000000001, 5.0993]","[4.6097, 4.747, 4.8727, 5.0097000000000005, 5.167800000000001]",[],[],0.0076,0.0082,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250718-144308,2025-07-18,14:43:20.496319,15:43:23.074861,3,1,2,4,"[ 2.80361609 -1.41604456  0.68621434  0.71100818  1.05668274 -2.63374285
  3.7217245   0.06537805  2.45788212 -0.43117979  1.43964914 -0.10157885]","[9.72190568e-01 1.59900038e-02 1.18194280e-02 1.84392267e-02
 9.75631235e-01 5.92953829e-03 1.81726274e-02 3.68720821e-06
 9.81823685e-01]",0,Engaged,"[2, 1, 0]",-791.652310525686,0.9311688410710051,0.007112055418232409,0.06171910351076086
72,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1117.796232,1132.476336,14.680104000000027,2.8282000000000003,3.8377,1.0094999999999996,4.3377,4.6724000000000006,0.3347000000000006,dgy,dgy,1,,0,1,1,2,-2.0,2.0,"[4.6724000000000006, 4.798900000000001, 4.9187, 5.043200000000001, 5.1789000000000005, 5.326700000000001, 5.4912, 5.6386, 5.7908, 5.8882, 5.9381, 6.1244000000000005, 6.296600000000001, 6.3964, 6.4585, 6.6363, 6.824000000000001, 6.9872000000000005, 7.3863]","[4.731, 4.8524, 4.9734, 5.1096, 5.25, 5.401800000000001, 5.5581000000000005, 5.7102, 5.8651, 5.897600000000001, 6.0257000000000005, 6.2023, 6.3740000000000006, 6.4093, 6.5362, 6.7146, 6.8933, 7.0712, 7.456]",[],[],0.0076,0.0082,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250718-144308,2025-07-18,14:43:20.496319,15:43:23.074861,3,1,2,4,"[ 2.80361609 -1.41604456  0.68621434  0.71100818  1.05668274 -2.63374285
  3.7217245   0.06537805  2.45788212 -0.43117979  1.43964914 -0.10157885]","[9.72190568e-01 1.59900038e-02 1.18194280e-02 1.84392267e-02
 9.75631235e-01 5.92953829e-03 1.81726274e-02 3.68720821e-06
 9.81823685e-01]",0,Engaged,"[2, 1, 0]",-791.652310525686,0.9348111580525852,0.006442735774718578,0.058746106172703226
73,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1132.488632,1147.0872359999996,14.598604000000027,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.5909,0.2633000000000001,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.5909, 4.7054, 4.831300000000001, 4.947, 5.0792, 5.2258, 5.3740000000000006, 5.5398000000000005]","[4.638, 4.758500000000001, 4.8823, 5.012300000000001, 5.1525, 5.2974000000000006, 5.447500000000001, 5.6107000000000005]",[],[],0.0076,0.0082,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250718-144308,2025-07-18,14:43:20.496319,15:43:23.074861,3,1,2,4,"[ 2.80361609 -1.41604456  0.68621434  0.71100818  1.05668274 -2.63374285
  3.7217245   0.06537805  2.45788212 -0.43117979  1.43964914 -0.10157885]","[9.72190568e-01 1.59900038e-02 1.18194280e-02 1.84392267e-02
 9.75631235e-01 5.92953829e-03 1.81726274e-02 3.68720821e-06
 9.81823685e-01]",0,Engaged,"[2, 1, 0]",-791.652310525686,0.9366548871942696,0.004983530009526047,0.05836158279620449
74,1,0.0,1,0,0,0,1.0,1.0,1.0,0.0,1,1147.099232,1161.765036,14.66580399999998,2.8206,3.8301,1.0094999999999996,4.3301,4.6575000000000015,0.3274000000000008,iaa,iaa,1,,0,0,1,1,70.0,-70.0,[4.801200000000001],[4.8632],[4.657500000000001],[4.708],0.0076,0.0082,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250718-144308,2025-07-18,14:43:20.496319,15:43:23.074861,3,1,2,4,"[ 2.80361609 -1.41604456  0.68621434  0.71100818  1.05668274 -2.63374285
  3.7217245   0.06537805  2.45788212 -0.43117979  1.43964914 -0.10157885]","[9.72190568e-01 1.59900038e-02 1.18194280e-02 1.84392267e-02
 9.75631235e-01 5.92953829e-03 1.81726274e-02 3.68720821e-06
 9.81823685e-01]",0,Engaged,"[2, 1, 0]",-791.652310525686,0.9391537819791369,0.0029481539811396754,0.05789806403972818
75,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1161.777632,1176.4414359999996,14.663804000000026,2.8206,3.8301,1.0094999999999996,4.3301,4.6555,0.3254000000000001,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[5.542800000000001, 5.7306]","[5.6164000000000005, 5.7915]","[4.6555, 4.7637, 4.870900000000001, 4.9804, 5.0983, 5.225700000000001, 5.3672]","[4.7029000000000005, 4.809200000000001, 4.9185, 5.034800000000001, 5.1562, 5.2866, 5.4327000000000005]",0.0076,0.0082,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250718-144308,2025-07-18,14:43:20.496319,15:43:23.074861,3,1,2,4,"[ 2.80361609 -1.41604456  0.68621434  0.71100818  1.05668274 -2.63374285
  3.7217245   0.06537805  2.45788212 -0.43117979  1.43964914 -0.10157885]","[9.72190568e-01 1.59900038e-02 1.18194280e-02 1.84392267e-02
 9.75631235e-01 5.92953829e-03 1.81726274e-02 3.68720821e-06
 9.81823685e-01]",0,Engaged,"[2, 1, 0]",-791.652310525686,0.9419537229960956,0.003412809195509849,0.05463346780839059
76,1,1.0,1,0,0,0,1.0,1.0,1.0,1.0,1,1176.457332,1191.047236,14.58990400000016,2.8206,3.8301,1.0094999999999996,4.3301,4.5816,0.2515,iaa,iaa,1,,0,0,1,1,70.0,70.0,"[5.4251000000000005, 5.5782, 5.8077000000000005]","[5.489, 5.646, 5.8265]","[4.5816, 4.6273, 4.6725, 4.779100000000001, 4.892, 5.0029, 5.1227, 5.266100000000001]","[4.6122000000000005, 4.6286000000000005, 4.713, 4.8287, 4.9378, 5.056500000000001, 5.1843, 5.3308]",0.0076,0.0082,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250718-144308,2025-07-18,14:43:20.496319,15:43:23.074861,3,1,2,4,"[ 2.80361609 -1.41604456  0.68621434  0.71100818  1.05668274 -2.63374285
  3.7217245   0.06537805  2.45788212 -0.43117979  1.43964914 -0.10157885]","[9.72190568e-01 1.59900038e-02 1.18194280e-02 1.84392267e-02
 9.75631235e-01 5.92953829e-03 1.81726274e-02 3.68720821e-06
 9.81823685e-01]",0,Engaged,"[2, 1, 0]",-791.652310525686,0.9459323439344525,0.0033631633145479135,0.050704492751006476
77,0,0.0,1,0,0,0,1.0,1.0,0.0,0.0,1,1191.059132,1205.690936,14.631803999999876,2.8274000000000004,3.8369,1.0094999999999996,4.3369,4.6241,0.2872000000000003,cey,cey,1,,0,1,1,2,-4.0,-4.0,"[4.6241, 4.7391000000000005, 4.849, 4.9768, 5.1159, 5.264, 5.404100000000001, 5.562200000000001, 6.2035, 6.3773]","[4.6717, 4.7818000000000005, 4.9074, 5.0440000000000005, 5.183800000000001, 5.3338, 5.4713, 5.6302, 6.272600000000001, 6.4412]",[],[],0.0076,0.0082,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250718-144308,2025-07-18,14:43:20.496319,15:43:23.074861,3,1,2,4,"[ 2.80361609 -1.41604456  0.68621434  0.71100818  1.05668274 -2.63374285
  3.7217245   0.06537805  2.45788212 -0.43117979  1.43964914 -0.10157885]","[9.72190568e-01 1.59900038e-02 1.18194280e-02 1.84392267e-02
 9.75631235e-01 5.92953829e-03 1.81726274e-02 3.68720821e-06
 9.81823685e-01]",0,Engaged,"[2, 1, 0]",-791.652310525686,0.951102642445215,0.0028016116291537043,0.04609574592563251
78,1,0.0,0,1,0,0,0.0,1.0,0.0,1.0,1,1205.709732,1225.337536,19.62780399999997,2.8269,3.8364,1.0094999999999996,4.3364,4.6276,0.2911999999999999,hdt,hdt,1,,0,0,1,1,8.0,-8.0,"[4.6276, 4.75]","[4.6738, 4.8058000000000005]",[],[],0.0076,0.0082,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250718-144308,2025-07-18,14:43:20.496319,15:43:23.074861,3,1,2,4,"[ 2.80361609 -1.41604456  0.68621434  0.71100818  1.05668274 -2.63374285
  3.7217245   0.06537805  2.45788212 -0.43117979  1.43964914 -0.10157885]","[9.72190568e-01 1.59900038e-02 1.18194280e-02 1.84392267e-02
 9.75631235e-01 5.92953829e-03 1.81726274e-02 3.68720821e-06
 9.81823685e-01]",0,Engaged,"[2, 1, 0]",-791.652310525686,0.9521265423701137,0.0030826748575572493,0.04479078277232595
79,1,0.0,1,0,0,0,1.0,0.0,1.0,0.0,1,1225.348132,1239.9831359999996,14.63500399999998,2.8206,3.8301,1.0094999999999996,4.3301,4.6267000000000005,0.2966000000000006,iaa,iaa,1,,0,0,1,1,70.0,-70.0,"[5.579400000000001, 5.737900000000001]","[5.6362000000000005, 5.8127]","[4.6267000000000005, 4.7442, 4.8354, 4.945, 5.0556, 5.1695, 5.2892, 5.4241]","[4.670100000000001, 4.772600000000001, 4.8765, 4.9915, 5.1061000000000005, 5.224, 5.3513, 5.48]",0.0076,0.0082,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250718-144308,2025-07-18,14:43:20.496319,15:43:23.074861,3,1,2,4,"[ 2.80361609 -1.41604456  0.68621434  0.71100818  1.05668274 -2.63374285
  3.7217245   0.06537805  2.45788212 -0.43117979  1.43964914 -0.10157885]","[9.72190568e-01 1.59900038e-02 1.18194280e-02 1.84392267e-02
 9.75631235e-01 5.92953829e-03 1.81726274e-02 3.68720821e-06
 9.81823685e-01]",0,Engaged,"[2, 1, 0]",-791.652310525686,0.9511512738647208,0.0025305222515520517,0.046318203883727045
80,1,1.0,0,1,0,0,0.0,1.0,0.0,0.0,1,1240.004332,1259.630036,19.625704000000038,2.8286,3.8381,1.0095,4.3381,4.6255000000000015,0.2874000000000007,frm,frm,1,,0,1,1,2,2.0,2.0,[4.625500000000001],[4.680000000000001],[4.784],[4.8269],0.0076,0.0082,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.4999999999999995,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250718-144308,2025-07-18,14:43:20.496319,15:43:23.074861,3,1,2,4,"[ 2.80361609 -1.41604456  0.68621434  0.71100818  1.05668274 -2.63374285
  3.7217245   0.06537805  2.45788212 -0.43117979  1.43964914 -0.10157885]","[9.72190568e-01 1.59900038e-02 1.18194280e-02 1.84392267e-02
 9.75631235e-01 5.92953829e-03 1.81726274e-02 3.68720821e-06
 9.81823685e-01]",0,Engaged,"[2, 1, 0]",-791.652310525686,0.9478452668878412,0.00472337081016939,0.047431362301985754
81,0,1.0,1,0,0,0,1.0,0.0,0.0,1.0,1,1259.682732,1274.279436,14.596704000000045,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.589,0.2614000000000001,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.589, 4.7052000000000005, 4.8311, 4.9628000000000005, 5.105300000000001, 5.2481, 5.6023000000000005]","[4.6328000000000005, 4.7542, 4.888, 5.032100000000001, 5.1717, 5.3114, 5.656000000000001]",[],[],0.0076,0.0082,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250718-144308,2025-07-18,14:43:20.496319,15:43:23.074861,3,1,2,4,"[ 2.80361609 -1.41604456  0.68621434  0.71100818  1.05668274 -2.63374285
  3.7217245   0.06537805  2.45788212 -0.43117979  1.43964914 -0.10157885]","[9.72190568e-01 1.59900038e-02 1.18194280e-02 1.84392267e-02
 9.75631235e-01 5.92953829e-03 1.81726274e-02 3.68720821e-06
 9.81823685e-01]",0,Engaged,"[2, 1, 0]",-791.652310525686,0.9386816690630514,0.009200595839766207,0.05211773509718513
82,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1274.298432,1288.9505359999996,14.652104000000007,2.8298,3.8393,1.0095,4.3393000000000015,4.6444,0.3050999999999995,ewm,ewm,1,,0,1,1,2,0.0,0.0,"[4.6444, 4.7495, 4.8597, 4.9849000000000006, 5.1265, 5.266500000000001, 5.44, 5.6000000000000005, 5.778700000000001, 5.9877]","[4.6816, 4.787100000000001, 4.914000000000001, 5.0468, 5.1863, 5.338, 5.5073, 5.6638, 5.8443000000000005, 6.0304]",[],[],0.0076,0.0082,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5000000000000004,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250718-144308,2025-07-18,14:43:20.496319,15:43:23.074861,3,1,2,4,"[ 2.80361609 -1.41604456  0.68621434  0.71100818  1.05668274 -2.63374285
  3.7217245   0.06537805  2.45788212 -0.43117979  1.43964914 -0.10157885]","[9.72190568e-01 1.59900038e-02 1.18194280e-02 1.84392267e-02
 9.75631235e-01 5.92953829e-03 1.81726274e-02 3.68720821e-06
 9.81823685e-01]",0,Engaged,"[2, 1, 0]",-791.652310525686,0.9304801418214442,0.012978587555320827,0.05654127062323702
83,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1288.963432,1303.563036,14.599604,2.8181000000000003,3.8276,1.0094999999999996,4.3276,4.5919,0.2642999999999995,aaa,aaa,1,,0,1,0,1,-70.0,70.0,"[4.5919, 4.7094000000000005, 4.8226, 4.9471, 5.0833, 5.2363]","[4.6349, 4.7568, 4.8776, 5.008100000000001, 5.1534, 5.2997000000000005]",[],[],0.0076,0.0082,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250718-144308,2025-07-18,14:43:20.496319,15:43:23.074861,3,1,2,4,"[ 2.80361609 -1.41604456  0.68621434  0.71100818  1.05668274 -2.63374285
  3.7217245   0.06537805  2.45788212 -0.43117979  1.43964914 -0.10157885]","[9.72190568e-01 1.59900038e-02 1.18194280e-02 1.84392267e-02
 9.75631235e-01 5.92953829e-03 1.81726274e-02 3.68720821e-06
 9.81823685e-01]",0,Engaged,"[2, 1, 0]",-791.652310525686,0.9197204253106356,0.01573412318809733,0.06454545150126087
84,0,1.0,1,0,0,0,1.0,1.0,0.0,1.0,1,1303.575132,1318.183536,14.608404000000064,2.8264,3.8359,1.0095,4.3359000000000005,4.6007,0.2647999999999992,dko,dko,1,,0,1,1,2,-2.0,2.0,"[4.6007, 4.7209, 4.8546000000000005, 5.0032000000000005, 5.149900000000001, 5.298100000000001, 5.4516]","[4.654100000000001, 4.7746, 4.9116, 5.062600000000001, 5.2118, 5.3673, 5.5176]",[],[],0.0076,0.0082,20,0,0.5,5.0,0.0,0,0,1,0,0,1,10,1,0,0.5,0.5,LR,0.0,FD,0,0,0,1,,1.0,0.5,0.5000000000000004,1.0,/dev/ttyACM-Bpod6,stage_training_v6,Emma,pv_nmdar_eranet,2AFC_6,Bpod6,25,36006,25,1.8.2,025_stage_training_v6_20250718-144308,2025-07-18,14:43:20.496319,15:43:23.074861,3,1,2,4,"[ 2.80361609 -1.41604456  0.68621434  0.71100818  1.05668274 -2.63374285
  3.7217245   0.06537805  2.45788212 -0.43117979  1.43964914 -0.10157885]","[9.72190568e-01 1.59900038e-02 1.18194280e-02 1.84392267e-02
 9.75631235e-01 5.92953829e-03 1.81726274e-02 3.68720821e-06
 9.81823685e-01]",0,Engaged,"[2, 1, 0]",-791.652310525686,0.9094345746445536,0.017857073284426265,0.07270835207101677
