choices,rts,winners
1.0,0.907,0
0.0,0.41700000000000004,0
0.0,0.35700000000000004,0
1.0,0.78,1
1.0,0.903,1
0.0,0.22999999999999998,0
-1.0,0.715,1
1.0,1.229,1
0.0,0.333,0
0.0,0.511,0
0.0,0.41500000000000004,0
-1.0,0.844,1
-1.0,0.6689999999999999,1
1.0,0.8009999999999999,1
1.0,0.642,0
1.0,1.059,1
0.0,0.439,0
-1.0,0.57,0
1.0,0.813,1
1.0,0.722,1
0.0,0.436,0
1.0,0.857,1
1.0,0.6709999999999999,1
1.0,0.9199999999999999,1
-1.0,1.576,1
1.0,0.643,1
1.0,0.6709999999999999,1
-1.0,0.857,1
1.0,0.862,1
-1.0,0.707,1
0.0,0.506,0
0.0,0.378,0
1.0,0.6639999999999999,1
-1.0,0.6729999999999999,0
1.0,0.853,1
0.0,0.508,0
0.0,0.392,0
1.0,0.731,1
1.0,0.734,1
0.0,0.463,0
-1.0,0.722,1
0.0,0.388,0
1.0,0.82,1
1.0,0.6779999999999999,1
0.0,0.273,0
1.0,0.63,0
0.0,0.41700000000000004,0
0.0,0.317,0
1.0,0.6869999999999999,1
1.0,0.738,0
1.0,0.716,1
0.0,0.49600000000000005,0
0.0,0.277,0
0.0,0.333,0
0.0,0.514,0
1.0,0.7859999999999999,1
1.0,0.91,1
1.0,0.6709999999999999,1
1.0,1.058,1
0.0,0.179,0
1.0,0.766,1
-1.0,1.055,0
0.0,0.252,0
-1.0,0.7949999999999999,1
0.0,0.468,0
1.0,0.868,1
1.0,0.599,0
1.0,0.726,1
1.0,0.778,0
1.0,0.711,1
1.0,0.6679999999999999,0
0.0,0.401,0
-1.0,0.6639999999999999,1
0.0,0.434,0
1.0,0.818,1
-1.0,0.7,0
0.0,0.41700000000000004,0
1.0,0.99,1
0.0,0.388,0
1.0,0.578,0
1.0,0.819,1
1.0,0.6819999999999999,1
1.0,0.591,0
-1.0,0.702,1
0.0,0.49300000000000005,0
1.0,0.753,1
1.0,0.731,1
0.0,0.41200000000000003,0
-1.0,0.9329999999999999,1
1.0,0.6819999999999999,1
0.0,0.374,0
-1.0,0.909,1
1.0,0.819,0
1.0,0.712,0
0.0,0.36400000000000005,0
1.0,0.872,1
1.0,0.705,1
1.0,0.692,1
1.0,0.6659999999999999,1
1.0,0.851,1
0.0,0.35800000000000004,0
-1.0,0.6569999999999999,1
0.0,0.382,0
-1.0,0.722,1
1.0,0.9209999999999999,0
0.0,0.316,0
0.0,0.36500000000000005,0
1.0,0.878,1
1.0,1.0810000000000002,0
1.0,0.9229999999999999,1
0.0,0.443,0
1.0,0.716,1
1.0,0.7859999999999999,1
1.0,0.716,1
1.0,0.688,0
-1.0,0.6759999999999999,1
-1.0,0.87,1
1.0,0.772,1
1.0,0.885,1
-1.0,0.722,1
-1.0,0.628,0
1.0,0.549,0
-1.0,1.2590000000000001,1
1.0,0.699,1
1.0,0.576,0
-1.0,0.618,0
1.0,1.0290000000000001,1
-1.0,0.652,0
1.0,0.644,1
0.0,0.43000000000000005,0
0.0,0.42100000000000004,0
-1.0,0.619,0
0.0,0.242,0
0.0,0.241,0
-1.0,1.356,1
1.0,0.7909999999999999,1
-1.0,0.748,0
1.0,0.649,0
0.0,0.329,0
1.0,0.884,0
-1.0,0.989,1
0.0,0.454,0
0.0,0.324,0
1.0,0.747,1
-1.0,0.781,1
-1.0,0.6829999999999999,1
0.0,0.34600000000000003,0
-1.0,0.739,1
-1.0,0.692,1
1.0,0.6689999999999999,1
0.0,0.35200000000000004,0
-1.0,0.69,1
1.0,0.759,0
0.0,0.515,0
1.0,0.6569999999999999,1
-1.0,0.765,1
1.0,0.643,0
0.0,0.41100000000000003,0
1.0,0.775,1
1.0,0.727,1
-1.0,0.532,0
1.0,0.651,0
-1.0,1.2730000000000001,1
1.0,0.726,1
-1.0,0.718,1
-1.0,0.906,1
0.0,0.514,0
0.0,0.317,0
1.0,0.618,0
0.0,0.337,0
0.0,0.313,0
1.0,0.733,1
0.0,0.451,0
1.0,0.569,0
-1.0,0.713,1
1.0,0.741,1
1.0,0.7,1
0.0,0.462,0
1.0,1.4020000000000001,0
1.0,0.88,1
0.0,0.177,0
-1.0,0.598,0
0.0,0.324,0
0.0,0.298,0
-1.0,0.738,1
0.0,0.48900000000000005,0
0.0,0.384,0
1.0,0.985,1
-1.0,0.71,1
1.0,0.9319999999999999,1
1.0,0.871,1
0.0,0.375,0
-1.0,0.616,0
0.0,0.399,0
1.0,0.842,1
1.0,0.817,1
1.0,0.9159999999999999,1
-1.0,0.8019999999999999,0
0.0,0.20600000000000002,0
1.0,0.818,0
0.0,0.237,0
0.0,0.36000000000000004,0
0.0,0.174,0
0.0,0.509,0
1.0,0.696,1
1.0,1.094,1
0.0,0.437,0
0.0,0.379,0
1.0,0.748,1
1.0,0.6659999999999999,1
1.0,1.153,1
0.0,0.448,0
0.0,0.377,0
-1.0,0.904,1
-1.0,0.6599999999999999,1
-1.0,0.598,0
1.0,0.716,1
0.0,0.42200000000000004,0
-1.0,0.7979999999999999,1
0.0,0.251,0
1.0,0.64,0
1.0,0.749,1
-1.0,0.878,1
1.0,0.619,0
-1.0,0.6779999999999999,0
1.0,0.7969999999999999,0
0.0,0.256,0
1.0,0.9359999999999999,1
0.0,0.336,0
0.0,0.255,0
1.0,0.76,1
1.0,1.1340000000000001,1
0.0,0.27,0
1.0,0.72,1
-1.0,0.906,1
-1.0,1.1980000000000002,1
1.0,0.6639999999999999,0
1.0,0.739,1
0.0,0.443,0
-1.0,0.7989999999999999,1
0.0,0.307,0
0.0,0.466,0
-1.0,0.598,0
1.0,0.9309999999999999,1
-1.0,0.608,0
-1.0,0.8059999999999999,1
1.0,0.984,1
1.0,0.8059999999999999,0
-1.0,0.728,0
-1.0,0.783,1
1.0,0.695,1
1.0,0.943,1
0.0,0.498,0
1.0,0.85,1
1.0,1.0390000000000001,1
1.0,0.827,1
1.0,0.691,0
1.0,0.83,1
1.0,0.755,1
1.0,0.649,1
1.0,0.579,0
0.0,0.23299999999999998,0
1.0,0.825,0
-1.0,0.814,1
1.0,0.6819999999999999,1
0.0,0.28,0
-1.0,0.547,0
1.0,0.545,0
0.0,0.456,0
1.0,0.953,1
1.0,0.846,1
-1.0,0.631,0
1.0,0.545,0
0.0,0.292,0
0.0,0.321,0
0.0,0.34700000000000003,0
1.0,0.8039999999999999,1
0.0,0.41900000000000004,0
-1.0,0.99,1
0.0,0.318,0
0.0,0.386,0
1.0,0.704,1
0.0,0.338,0
0.0,0.336,0
-1.0,0.653,1
1.0,0.773,1
1.0,0.829,1
1.0,0.6839999999999999,1
-1.0,0.716,1
0.0,0.48500000000000004,0
0.0,0.28700000000000003,0
1.0,1.046,1
-1.0,0.533,0
1.0,0.699,1
1.0,1.3070000000000002,1
0.0,0.42600000000000005,0
0.0,0.379,0
0.0,0.504,0
0.0,0.246,0
0.0,0.19,0
1.0,0.6719999999999999,0
1.0,0.985,1
0.0,0.449,0
0.0,0.31,0
1.0,0.614,0
-1.0,0.742,0
0.0,0.42200000000000004,0
-1.0,1.0370000000000001,0
1.0,0.656,1
1.0,0.756,1
1.0,0.992,1
-1.0,0.6579999999999999,0
-1.0,0.585,0
0.0,0.47000000000000003,0
0.0,0.34,0
1.0,0.693,1
1.0,1.119,1
1.0,1.2120000000000002,1
1.0,0.641,1
0.0,0.246,0
1.0,0.702,1
0.0,0.322,0
1.0,0.739,1
0.0,0.466,0
0.0,0.42600000000000005,0
0.0,0.384,0
-1.0,0.691,1
1.0,1.189,1
1.0,0.833,1
1.0,0.754,1
-1.0,0.829,1
1.0,1.3090000000000002,1
1.0,0.743,1
1.0,0.621,1
-1.0,0.781,1
1.0,0.838,1
1.0,0.703,1
1.0,0.91,1
1.0,0.627,0
1.0,0.737,1
1.0,0.701,1
1.0,0.63,0
-1.0,0.8119999999999999,1
0.0,0.47900000000000004,0
1.0,0.718,1
0.0,0.438,0
0.0,0.41500000000000004,0
0.0,0.323,0
1.0,0.844,1
-1.0,0.623,0
0.0,0.373,0
0.0,0.22400000000000003,0
1.0,0.749,0
1.0,0.6779999999999999,1
1.0,0.6609999999999999,1
-1.0,0.7979999999999999,1
1.0,0.543,0
0.0,0.299,0
1.0,0.737,1
-1.0,0.8119999999999999,1
0.0,0.244,0
0.0,0.325,0
1.0,0.6759999999999999,0
1.0,0.736,1
1.0,0.547,0
-1.0,0.642,0
1.0,0.868,0
-1.0,0.848,1
0.0,0.373,0
0.0,0.47500000000000003,0
-1.0,0.528,0
1.0,0.7959999999999999,1
0.0,0.251,0
0.0,0.383,0
1.0,1.3980000000000001,0
1.0,0.626,1
1.0,0.7919999999999999,1
0.0,0.314,0
1.0,0.6829999999999999,1
1.0,0.972,1
1.0,1.116,1
1.0,0.761,1
1.0,0.719,1
0.0,0.38,0
1.0,1.312,1
1.0,0.9339999999999999,1
1.0,0.6659999999999999,0
-1.0,0.778,1
1.0,0.823,1
0.0,0.35200000000000004,0
-1.0,1.038,1
0.0,0.327,0
0.0,0.41800000000000004,0
1.0,0.7939999999999999,1
-1.0,0.639,1
-1.0,1.102,1
1.0,0.642,0
1.0,0.8109999999999999,1
0.0,0.371,0
-1.0,0.621,1
0.0,0.374,0
0.0,0.185,0
-1.0,0.6599999999999999,0
1.0,0.695,1
1.0,0.6739999999999999,1
0.0,0.327,0
0.0,0.439,0
1.0,0.646,1
-1.0,0.548,0
1.0,0.7839999999999999,1
1.0,1.268,1
1.0,0.6739999999999999,1
-1.0,0.757,1
1.0,0.705,0
0.0,0.299,0
1.0,0.6599999999999999,1
-1.0,0.717,1
0.0,0.35100000000000003,0
1.0,0.65,1
-1.0,0.6769999999999999,0
1.0,0.7959999999999999,1
1.0,0.633,1
1.0,1.0,1
-1.0,0.962,1
1.0,1.022,1
1.0,0.862,1
1.0,0.59,0
0.0,0.439,0
-1.0,0.6619999999999999,0
0.0,0.374,0
1.0,0.893,1
0.0,0.404,0
-1.0,0.688,0
0.0,0.387,0
1.0,0.6669999999999999,1
1.0,0.645,1
1.0,0.6629999999999999,1
1.0,0.762,1
-1.0,0.752,1
1.0,0.765,1
1.0,0.985,1
-1.0,1.475,1
1.0,0.535,0
1.0,0.6789999999999999,0
0.0,0.35500000000000004,0
0.0,0.28200000000000003,0
-1.0,0.554,0
0.0,0.35800000000000004,0
1.0,0.735,0
-1.0,0.549,0
1.0,0.703,0
0.0,0.25,0
-1.0,0.8049999999999999,1
-1.0,0.693,1
-1.0,0.723,1
1.0,0.885,1
1.0,0.533,0
-1.0,0.536,0
1.0,0.857,1
-1.0,0.6669999999999999,1
-1.0,0.733,1
-1.0,1.0110000000000001,1
1.0,0.552,0
1.0,0.57,0
1.0,0.6839999999999999,1
0.0,0.21600000000000003,0
1.0,0.8039999999999999,1
-1.0,1.04,1
1.0,1.1580000000000001,1
0.0,0.461,0
-1.0,0.588,0
1.0,0.701,0
0.0,0.22599999999999998,0
0.0,0.48500000000000004,0
-1.0,0.6669999999999999,1
0.0,0.503,0
1.0,1.004,1
0.0,0.268,0
0.0,0.297,0
0.0,0.289,0
-1.0,0.9249999999999999,1
0.0,0.267,0
0.0,0.335,0
0.0,0.328,0
0.0,0.338,0
0.0,0.47100000000000003,0
-1.0,1.2810000000000001,0
1.0,0.636,1
1.0,0.778,1
1.0,0.6569999999999999,1
1.0,0.736,1
1.0,1.0270000000000001,1
1.0,0.751,1
1.0,0.844,1
0.0,0.258,0
-1.0,0.575,0
1.0,0.641,1
0.0,0.189,0
1.0,0.711,1
-1.0,0.819,0
0.0,0.322,0
1.0,1.239,1
0.0,0.393,0
0.0,0.48800000000000004,0
1.0,0.734,0
1.0,1.074,1
0.0,0.22899999999999998,0
1.0,0.752,1
0.0,0.38,0
1.0,0.6599999999999999,1
1.0,0.735,0
0.0,0.41900000000000004,0
0.0,0.5,0
-1.0,0.956,0
0.0,0.376,0
-1.0,0.837,0
0.0,0.238,0
0.0,0.34700000000000003,0
-1.0,0.743,1
0.0,0.271,0
0.0,0.23299999999999998,0
-1.0,0.717,1
1.0,0.691,1
0.0,0.28,0
-1.0,0.6619999999999999,1
1.0,0.732,1
0.0,0.456,0
-1.0,0.649,0
0.0,0.47000000000000003,0
0.0,0.44,0
1.0,0.963,1
0.0,0.331,0
1.0,0.611,0
1.0,0.6729999999999999,1
-1.0,0.895,1
1.0,0.715,0
-1.0,0.5609999999999999,0
-1.0,0.708,1
1.0,0.636,1
1.0,0.72,1
-1.0,0.759,0
0.0,0.374,0
1.0,0.65,1
0.0,0.404,0
1.0,0.69,0
1.0,0.728,1
1.0,0.864,1
-1.0,0.591,0
1.0,0.717,1
-1.0,0.9359999999999999,1
1.0,0.696,1
1.0,0.647,1
-1.0,0.628,0
0.0,0.28,0
0.0,0.48000000000000004,0
0.0,0.42600000000000005,0
0.0,0.36000000000000004,0
0.0,0.48100000000000004,0
1.0,0.6619999999999999,1
-1.0,0.6689999999999999,1
0.0,0.40700000000000003,0
1.0,0.8089999999999999,1
0.0,0.46900000000000003,0
0.0,0.3,0
1.0,0.7999999999999999,0
1.0,0.7979999999999999,1
-1.0,0.709,1
-1.0,0.727,1
0.0,0.375,0
-1.0,0.735,0
0.0,0.40700000000000003,0
1.0,0.7999999999999999,0
-1.0,0.741,0
1.0,0.743,1
-1.0,0.524,0
1.0,0.7899999999999999,1
-1.0,0.634,1
-1.0,0.866,1
0.0,0.326,0
1.0,0.719,1
1.0,0.9369999999999999,0
1.0,0.836,1
1.0,0.6789999999999999,1
-1.0,0.6799999999999999,1
1.0,0.532,0
1.0,0.824,1
0.0,0.34,0
0.0,0.324,0
0.0,0.402,0
1.0,0.69,1
0.0,0.299,0
0.0,0.35200000000000004,0
1.0,0.743,0
1.0,0.8079999999999999,1
0.0,0.385,0
1.0,0.715,0
-1.0,0.738,1
0.0,0.36100000000000004,0
1.0,0.74,1
1.0,0.778,1
1.0,0.7909999999999999,1
0.0,0.164,0
1.0,0.728,1
1.0,0.83,1
0.0,0.251,0
1.0,1.028,0
0.0,0.316,0
1.0,0.7859999999999999,1
1.0,0.7909999999999999,1
0.0,0.302,0
-1.0,0.944,1
0.0,0.42200000000000004,0
0.0,0.378,0
-1.0,1.465,0
1.0,0.948,1
0.0,0.34,0
1.0,0.748,1
-1.0,1.032,1
-1.0,0.988,1
1.0,0.688,1
1.0,0.524,0
1.0,0.6669999999999999,1
1.0,1.0150000000000001,1
1.0,0.709,1
0.0,0.463,0
-1.0,0.65,0
1.0,0.5599999999999999,0
0.0,0.315,0
1.0,1.1640000000000001,1
1.0,0.713,0
-1.0,0.722,0
-1.0,0.705,0
-1.0,0.6569999999999999,0
0.0,0.454,0
1.0,0.723,1
-1.0,0.541,0
1.0,0.822,1
0.0,0.332,0
1.0,0.6809999999999999,1
1.0,0.744,1
1.0,0.533,0
1.0,0.692,1
1.0,0.832,1
1.0,0.6859999999999999,1
0.0,0.248,0
1.0,0.651,1
-1.0,0.537,0
1.0,0.6629999999999999,1
0.0,0.31,0
-1.0,0.69,1
1.0,0.6699999999999999,0
0.0,0.498,0
1.0,0.549,0
1.0,0.6819999999999999,1
0.0,0.291,0
-1.0,0.728,1
1.0,0.724,1
1.0,0.65,1
1.0,0.896,1
0.0,0.392,0
0.0,0.47700000000000004,0
1.0,0.958,0
0.0,0.309,0
0.0,0.276,0
0.0,0.397,0
0.0,0.326,0
0.0,0.305,0
0.0,0.302,0
1.0,0.824,1
1.0,0.8069999999999999,1
-1.0,1.441,1
1.0,0.819,1
-1.0,0.706,1
1.0,1.0070000000000001,1
1.0,0.9349999999999999,1
0.0,0.281,0
1.0,0.6749999999999999,0
0.0,0.47400000000000003,0
0.0,0.47300000000000003,0
-1.0,0.745,0
1.0,0.953,1
0.0,0.383,0
1.0,0.571,0
0.0,0.518,0
0.0,0.252,0
-1.0,0.6669999999999999,1
1.0,0.6689999999999999,1
1.0,0.764,1
1.0,0.764,1
0.0,0.35500000000000004,0
1.0,0.777,1
0.0,0.29,0
0.0,0.52,0
0.0,0.502,0
1.0,0.711,1
1.0,0.599,0
0.0,0.272,0
0.0,0.296,0
0.0,0.278,0
1.0,0.703,1
1.0,0.778,1
0.0,0.456,0
0.0,0.47300000000000003,0
0.0,0.36400000000000005,0
0.0,0.22400000000000003,0
1.0,0.549,0
-1.0,0.6759999999999999,1
0.0,0.314,0
0.0,0.325,0
-1.0,0.538,0
1.0,0.883,1
0.0,0.42900000000000005,0
0.0,0.41000000000000003,0
-1.0,0.9189999999999999,0
1.0,0.722,1
0.0,0.42500000000000004,0
-1.0,0.6849999999999999,1
1.0,0.825,1
1.0,0.8099999999999999,1
1.0,1.342,1
1.0,0.6689999999999999,1
1.0,1.024,0
-1.0,0.78,1
1.0,0.568,0
0.0,0.385,0
0.0,0.517,0
0.0,0.22300000000000003,0
0.0,0.274,0
0.0,0.42100000000000004,0
1.0,0.851,0
-1.0,0.75,1
-1.0,0.559,0
1.0,0.714,0
0.0,0.281,0
0.0,0.439,0
-1.0,0.523,0
1.0,1.113,1
1.0,0.883,1
0.0,0.372,0
-1.0,1.075,1
-1.0,0.699,1
1.0,0.8029999999999999,1
-1.0,0.6849999999999999,1
-1.0,0.818,1
0.0,1.578,1
1.0,0.822,1
1.0,0.751,1
0.0,0.35400000000000004,0
0.0,0.40700000000000003,0
-1.0,1.2320000000000002,0
1.0,0.768,0
-1.0,0.578,0
-1.0,0.568,0
1.0,0.864,1
1.0,0.752,1
0.0,0.379,0
0.0,0.41500000000000004,0
0.0,0.278,0
0.0,0.451,0
-1.0,0.889,0
1.0,0.696,1
1.0,1.209,1
0.0,0.399,0
1.0,1.0390000000000001,1
-1.0,1.051,1
-1.0,0.827,1
-1.0,0.605,0
0.0,0.36800000000000005,0
0.0,0.47700000000000004,0
-1.0,0.593,0
1.0,0.53,0
-1.0,0.637,0
1.0,0.621,1
1.0,0.719,1
1.0,0.6689999999999999,1
-1.0,1.147,0
-1.0,0.872,1
1.0,0.771,1
1.0,0.757,1
0.0,0.35200000000000004,0
0.0,0.497,0
1.0,0.6819999999999999,0
1.0,0.859,1
1.0,0.836,0
1.0,0.696,0
1.0,0.525,0
-1.0,0.9,1
0.0,0.276,0
0.0,0.397,0
0.0,0.405,0
1.0,0.6689999999999999,1
1.0,0.713,0
0.0,0.42200000000000004,0
1.0,0.6669999999999999,1
0.0,0.259,0
-1.0,0.585,0
0.0,0.512,0
1.0,0.7949999999999999,1
1.0,0.821,0
1.0,0.6849999999999999,1
1.0,0.78,1
-1.0,0.636,0
1.0,0.647,0
0.0,0.338,0
0.0,0.432,0
-1.0,0.818,0
0.0,0.49500000000000005,0
1.0,0.6719999999999999,1
-1.0,0.851,0
0.0,0.49300000000000005,0
1.0,0.743,1
1.0,0.6669999999999999,1
0.0,0.295,0
-1.0,0.893,1
1.0,0.703,1
1.0,0.604,0
0.0,0.22799999999999998,0
1.0,0.713,0
1.0,0.852,1
1.0,0.713,1
1.0,0.642,0
-1.0,0.533,0
0.0,0.506,0
1.0,0.73,1
1.0,0.629,1
0.0,0.505,0
1.0,0.706,1
0.0,0.502,0
1.0,0.6649999999999999,0
1.0,1.047,1
-1.0,0.6639999999999999,1
1.0,0.6619999999999999,1
0.0,0.276,0
-1.0,0.655,0
-1.0,0.6839999999999999,0
1.0,0.86,1
1.0,0.6749999999999999,1
0.0,0.326,0
1.0,0.6709999999999999,1
1.0,0.744,1
1.0,0.72,1
1.0,0.871,1
1.0,0.905,0
1.0,0.852,0
-1.0,0.527,0
0.0,0.272,0
-1.0,0.645,1
1.0,1.118,1
-1.0,0.6869999999999999,1
-1.0,0.6609999999999999,0
1.0,0.99,0
-1.0,1.153,1
1.0,0.654,1
1.0,0.709,1
1.0,0.702,1
0.0,0.24,0
-1.0,0.6699999999999999,1
1.0,0.761,1
0.0,0.45,0
-1.0,0.814,0
1.0,0.638,0
0.0,0.399,0
0.0,0.21800000000000003,0
-1.0,0.771,1
0.0,0.395,0
0.0,0.452,0
-1.0,0.733,1
0.0,0.247,0
1.0,0.702,0
1.0,0.768,1
1.0,0.6729999999999999,1
0.0,0.259,0
-1.0,0.596,0
1.0,0.952,1
1.0,0.6729999999999999,0
0.0,0.29,0
1.0,0.7899999999999999,1
0.0,0.47100000000000003,0
1.0,1.01,1
0.0,0.23199999999999998,0
-1.0,0.656,1
0.0,0.382,0
1.0,0.623,0
-1.0,0.836,1
1.0,0.715,1
-1.0,0.743,1
0.0,0.454,0
1.0,0.702,1
1.0,1.2060000000000002,1
0.0,0.45,0
0.0,0.47300000000000003,0
1.0,0.955,1
1.0,0.823,1
-1.0,0.648,0
1.0,0.649,1
-1.0,0.604,0
1.0,0.698,1
1.0,0.7949999999999999,1
1.0,0.603,0
0.0,0.303,0
0.0,0.343,0
0.0,0.263,0
1.0,0.586,0
1.0,0.852,1
1.0,0.747,1
1.0,0.997,1
-1.0,0.6769999999999999,1
0.0,0.243,0
1.0,0.741,0
1.0,0.768,1
-1.0,1.2080000000000002,1
1.0,0.945,1
1.0,0.6759999999999999,1
0.0,0.42500000000000004,0
1.0,0.835,1
1.0,0.65,1
-1.0,0.634,1
1.0,0.746,0
1.0,0.8039999999999999,1
1.0,0.832,1
-1.0,1.4860000000000002,0
0.0,0.35000000000000003,0
1.0,0.6729999999999999,1
0.0,0.385,0
-1.0,0.559,0
-1.0,0.719,1
1.0,0.768,0
1.0,1.065,0
-1.0,1.026,1
-1.0,0.571,0
1.0,0.994,1
-1.0,0.6859999999999999,0
0.0,0.381,0
0.0,0.27,0
1.0,1.0390000000000001,1
0.0,0.514,0
1.0,0.5609999999999999,0
-1.0,0.77,0
0.0,0.259,0
-1.0,0.563,0
0.0,0.37,0
0.0,0.52,0
1.0,0.731,1
1.0,1.06,1
1.0,0.74,1
1.0,0.736,1
1.0,0.852,1
0.0,0.28800000000000003,0
1.0,0.717,1
1.0,0.716,1
0.0,0.509,0
1.0,1.0290000000000001,1
0.0,0.268,0
0.0,0.49400000000000005,0
0.0,0.386,0
0.0,0.331,0
1.0,0.8049999999999999,1
1.0,0.634,1
0.0,0.369,0
-1.0,0.704,1
1.0,0.6769999999999999,1
-1.0,0.522,0
0.0,0.42300000000000004,0
-1.0,1.217,1
-1.0,1.149,1
-1.0,0.843,1
1.0,0.655,0
-1.0,0.635,0
0.0,0.252,0
1.0,0.897,0
1.0,0.821,0
1.0,0.762,1
1.0,1.175,0
-1.0,0.536,0
1.0,0.603,0
0.0,0.20800000000000002,0
0.0,0.403,0
1.0,0.78,0
1.0,0.875,1
1.0,0.738,1
-1.0,0.645,1
0.0,0.336,0
0.0,0.445,0
1.0,0.697,1
-1.0,0.6639999999999999,1
-1.0,0.654,1
0.0,0.47400000000000003,0
-1.0,0.655,0
1.0,0.746,1
1.0,0.702,1
1.0,1.0190000000000001,1
0.0,0.302,0
1.0,0.6769999999999999,1
0.0,0.22400000000000003,0
0.0,0.188,0
-1.0,0.746,1
0.0,0.35900000000000004,0
1.0,1.0230000000000001,1
1.0,0.957,1
1.0,0.6739999999999999,1
1.0,0.877,1
1.0,0.612,0
1.0,0.528,0
1.0,0.975,1
-1.0,1.36,0
-1.0,0.651,1
1.0,0.53,0
0.0,0.37,0
0.0,0.179,0
1.0,0.9279999999999999,1
1.0,0.627,0
0.0,0.21100000000000002,0
1.0,0.723,1
1.0,0.757,1
-1.0,0.642,1
-1.0,0.6819999999999999,1
1.0,0.6759999999999999,1
-1.0,0.696,1
1.0,1.157,0
-1.0,0.577,0
0.0,0.48300000000000004,0
0.0,0.379,0
1.0,0.97,1
1.0,0.773,1
1.0,0.87,1
1.0,0.639,1
-1.0,0.6639999999999999,1
-1.0,0.964,1
1.0,0.595,0
0.0,0.42100000000000004,0
1.0,0.644,0
0.0,0.42800000000000005,0
0.0,0.375,0
1.0,0.73,1
0.0,0.21000000000000002,0
0.0,0.457,0
-1.0,0.6719999999999999,0
1.0,0.866,1
1.0,0.749,1
-1.0,0.745,1
-1.0,0.903,0
1.0,0.563,0
0.0,0.47300000000000003,0
1.0,0.821,1
0.0,0.34500000000000003,0
-1.0,0.723,1
0.0,0.268,0
1.0,0.634,1
1.0,0.714,1
1.0,0.691,1
1.0,0.6749999999999999,1
1.0,0.716,1
-1.0,1.493,0
1.0,0.744,1
-1.0,1.032,1
-1.0,0.843,0
1.0,0.635,0
0.0,0.393,0
-1.0,0.767,1
1.0,0.6659999999999999,1
0.0,0.28,0
0.0,0.26,0
1.0,1.052,1
-1.0,0.8049999999999999,1
1.0,0.852,1
1.0,0.6629999999999999,0
1.0,0.947,1
1.0,0.9239999999999999,1
1.0,0.654,1
1.0,0.7899999999999999,1
0.0,0.458,0
1.0,0.776,1
1.0,0.869,1
1.0,1.1030000000000002,1
1.0,0.6599999999999999,1
1.0,0.844,1
1.0,0.863,1
0.0,0.399,0
1.0,0.6819999999999999,1
1.0,0.819,1
-1.0,0.622,0
1.0,0.8019999999999999,1
1.0,0.627,1
-1.0,0.641,1
0.0,0.197,0
1.0,0.817,1
0.0,0.34500000000000003,0
0.0,0.269,0
1.0,0.699,1
0.0,0.38,0
1.0,1.0050000000000001,0
0.0,0.265,0
1.0,1.181,1
-1.0,0.695,1
1.0,0.727,1
-1.0,0.764,0
0.0,0.34900000000000003,0
0.0,0.249,0
0.0,0.438,0
1.0,0.752,1
1.0,1.04,0
0.0,0.465,0
1.0,1.1460000000000001,1
1.0,0.639,0
-1.0,0.596,0
1.0,0.912,1
1.0,1.487,0
1.0,1.262,0
1.0,0.6619999999999999,0
1.0,0.76,1
1.0,0.906,1
1.0,0.895,1
1.0,0.642,1
1.0,0.775,0
1.0,0.6569999999999999,1
0.0,0.21600000000000003,0
1.0,0.632,0
0.0,0.248,0
1.0,0.645,0
1.0,0.64,1
1.0,0.878,1
1.0,0.841,1
0.0,0.48600000000000004,0
1.0,1.016,1
0.0,0.42400000000000004,0
-1.0,0.714,0
0.0,0.49500000000000005,0
0.0,0.403,0
0.0,0.394,0
0.0,0.398,0
1.0,0.757,1
1.0,0.948,1
1.0,0.71,1
-1.0,1.113,1
1.0,0.823,1
1.0,0.9149999999999999,1
1.0,1.344,1
0.0,0.28800000000000003,0
1.0,0.856,0
-1.0,0.8019999999999999,1
1.0,0.8009999999999999,1
0.0,0.35300000000000004,0
1.0,0.73,1
-1.0,1.2630000000000001,1
-1.0,0.603,0
-1.0,0.695,1
1.0,0.87,1
0.0,0.42200000000000004,0
-1.0,0.941,1
1.0,0.865,0
-1.0,0.715,0
0.0,0.387,0
1.0,0.897,1
1.0,0.6599999999999999,1
1.0,0.839,1
1.0,0.578,0
-1.0,0.65,1
0.0,0.442,0
0.0,0.508,0
-1.0,0.839,1
0.0,0.243,0
-1.0,0.716,1
1.0,0.899,1
1.0,0.76,1
1.0,0.983,1
1.0,0.836,1
0.0,0.294,0
-1.0,0.574,0
1.0,0.774,1
0.0,0.306,0
0.0,0.259,0
1.0,0.691,0
1.0,1.3,1
1.0,0.824,0
0.0,0.254,0
1.0,0.745,1
1.0,0.59,0
0.0,0.44,0
-1.0,0.75,1
-1.0,0.537,0
0.0,0.377,0
-1.0,0.694,1
-1.0,0.703,1
1.0,0.969,0
-1.0,0.958,1
-1.0,0.718,1
1.0,0.636,0
1.0,0.761,0
1.0,0.9189999999999999,0
-1.0,0.55,0
1.0,0.733,1
-1.0,0.646,1
0.0,0.48200000000000004,0
1.0,0.647,1
-1.0,0.6759999999999999,1
0.0,0.323,0
0.0,0.339,0
1.0,1.437,1
1.0,0.872,1
-1.0,0.694,1
1.0,0.822,1
1.0,0.647,0
-1.0,0.849,1
-1.0,0.978,1
0.0,0.292,0
1.0,0.726,1
0.0,0.41800000000000004,0
0.0,0.21800000000000003,0
-1.0,0.6789999999999999,1
1.0,0.65,1
-1.0,0.69,0
1.0,0.627,1
-1.0,0.887,0
